_id,name,desc,files,admins,__v,_datatype_tags,create_date,datatype_tags,samples,uis,groupAnalysis,readme,validator,meta,validator_branch,bids,ObjectId
5afe38b15858d874a48650a6,neuro/dp/optimal,Optimal Fitting by DP,"[{'_id': '643852d4b32aa6e00a1683a7', 'id': 'fe_optimal', 'filename': 'fe_optimal.mat', 'desc': 'result of optimal fitting by dp', 'ext': '.mat', 'required': True}, {'_id': '643852d4b32aa6e00a1683a8', 'id': 'info', 'filename': 'info.mat', 'desc': 'fitting info', 'ext': '.mat', 'required': True}]",['1'],1,[],2020-09-08T15:43:02.952Z,[],[],"[{'docker': False, '_id': '5be75b31e15a02914a4be8f0', 'ui': 'raw', 'name': 'File Viewer', 'desc': ""Browse / download files via Brain-Life's File Browser"", 'avatar': 'https://brainlife.io/images/ui-logos/raw.png'}]",False,,,,,,
5f6957e2cfa3659a64c96606,neuro/dsistudio/fib,"The FIB file (*.fib.gz) stores the vector field (fiber orientations) and anisotropy information (the magnitude) that can be used by DSI Studio to conduct fiber tracking. The FIB files are MATLAB matrix file stored in V4 version. The fib.gz files are the FIB files compressed by gzip. To load an FIB file into Matlab, extract the *.fib.gz file into an uncompressed .fib file. Then rename the .fib file to .mat file and load it using Matlab. ","[{'_id': '5f69582ecfa365d454c96607', 'id': 'fib', 'desc': '', 'required': True, 'filename': 'fib.gz'}, {'_id': '5f6baa42cfa3654311ca5e8a', 'id': 'mapping', 'desc': '', 'required': False, 'filename': 'inv.mapping.gz'}]","['1179', '1']",9,[],2020-09-22T01:48:18.276Z,[],['5f748af34ad0a67312f50f8f'],"[{'docker': False, '_id': '5be75b31e15a02914a4be8f0', 'ui': 'raw', 'name': 'File Viewer', 'desc': ""Browse / download files via Brain-Life's File Browser"", 'avatar': 'https://brainlife.io/images/ui-logos/raw.png'}, {'_id': '5f724b403ad30ab2f0c0ce5e', 'ui': 'dsistudio', 'name': 'dsi-studio', 'desc': 'DSI Studio is a tractography software tool that maps brain connections and correlates findings with neuropsychological disorders.', 'avatar': 'https://raw.githubusercontent.com/brainlife/brainlife.hugo/master/static/images/ui-logos/dsi_studio.png', 'docker': True}]",False,"The following is a list of matrix used in the SRC file.
 
dimension
    A 1-by-3 vector storing the dimension of the containing image. 

voxel_size
    A 1-by-3 vector storing the voxel size in mm.

fa0, fa1, fa2,...

The fa0, fa1,... matrices are image volume recording the anisotropy values of the first fiber (fa0), second fiber (fa1) ...etc. Note that a voxel can have multiple fiber orientations. These FA matrices are originally three-dimensional matrices but stored as one-dimensional vectors. To restore the matrix back to three-dimensional, use the following command.

```
fa0 = reshape(fa0,dimension);
```

If there is no fiber resolved in a voxel, the corresponding FA value is assigned by zero. Note that in DSI, QBI, and GQI reconstruction, the fa matrices stores the QA values (The definition of QA is documented in Yet et al., ""generalized q-sampling imaging"", IEEE TMI, 2010), not the FA value. These fa matrices will be used as the fiber termination threshold to determine the end point of the tracks.

Any matrix stored with a dimension of 1-by-n will be viewed as the quantitative measurements if n matches the total image volume. You can store any mapping such as ""gfa"", ""diffusivity"", ""t1_map"" and DSI Studio can use them in track specific analysi

index0, index1, index2,...
  
    These index matrices store the ""directional index"" of the fiber orientation instead of the full orientation vector. For example: 

```
%the 1st fiber orientation at coordinate (10,10,10) stored as dir0
index0 = reshape(index0,dimension);
dir0 = odf_vertices(:,index0(10,10,10)+1);

%the 2nd fiber orientation at coordinate (10,10,10) stored as dir1
index1 = reshape(index1,dimension);
dir1 = odf_vertices(:,index1(10,10,10)+1);
```
    
    The orientation table is stored in a matrix named odf_vertices. The index is zero based. For instance, if a voxel's index0 value is 5, the voxel's first fiber has an orientation of odf_vertices(:,5+1).

    DSI Studio also supports storing the directional vector instead of directional index. The directional vectors will be stored by ""dir0"", ""dir1"" ..etc. Each has a dimension of 3xN.

    dir0 is the directional vector of the most prominent fiber, and dir1 is the vector of the second most prominent fiber. These matrices have to be ""reshaped"" to restore to its original form:

```
 dir0 = reshape(dir0,[3 dimension]);
```

    This will make it a 3-by-x-by-y-by-z matrix. 

    To determine the number of fibers in a voxel, we need to refer to fa0, fa1, fa2...etc. For example, if a voxel has two fibers, its fa0 and fa1 have nonzero values, whereas fa2, fa3,... are zero. 

ODF information (optional)

odf1, odf2, ....
     The ODF values of each voxel can also be exported from DSI Studio. To get the ODF data, check the ""output ODF"" check box in advance option of the reconstruction window. DSI Studio will store a series of matrices named odf1, odf2,.... For each these odf matrices, the dimension is e.g. 321-by-20000. 321 is the dimension of an ODF vector (the actual value depends on the ODF order), and 20000 is the number of the ODFs stored. Note that only the ODFs from the voxels with QA > 0 or FA > 0 are stored.

     For more detail about how to use the ODF matrix and visualize them, please refer to the ODF visualization document. If you are using the ODFs calculated from QSDR, you may also need to look into this document to handle the discrepancy between ODF counts and a number of voxels with qa > 0.

Example: load a fib.gz file and get the information

```
function [fa index odf_vertices odf_faces]= read_fib(file_name)
if ~exist('file_name')
    file_name =  uigetfile('*.fib.gz');
end
if file_name == 0
    image = [];
    return
end
gunzip(file_name);
[pathstr, name, ext] = fileparts(file_name);
movefile(name,strcat(name,'.mat'));
fib = load(strcat(name,'.mat'));

max_fib = 0;
for i = 1:10
    if isfield(fib,strcat('fa',int2str(i-1)))
        max_fib = i;
    else
        break;
    end
end

fa = zeros([fib.dimension max_fib]);
index = zeros([fib.dimension max_fib]);

for i = 1:max_fib
    eval(strcat('fa(:,:,:,i) = reshape(fib.fa',int2str(i-1),',fib.dimension);'));
    eval(strcat('index(:,:,:,i) = reshape(fib.index',int2str(i-1),',fib.dimension);'));
end

odf_vertices = fib.odf_vertices;
odf_faces = fib.odf_faces;
delete(strcat(name,'.mat'));
end
```

The odf_vertices matrix stores the ODF sampling orientations table. This table stores sampling orientations that are equally-distributed (almost) on a sphere with the radius of one. You can use the table generated from DSI Studio or any table you prefer. The odf_face matrix indicates which three orientations forms a triangle on an ODF. YOU may use the one generated from DSI Studio. The exemplary table can be download at the bottom of this page.
Examples:
Get the fiber orientation at coordinate (x,y,z)

```
% decompress the fib.gz to fib file
% the (x,y,z) coordinates starts from (0,0,0)
load xxx.fib
index0 = reshape(index0,dimension);
fiber_orientation = odf_vertices(:,index0(x+1,y+1,z+1)+1);
```

Save an FIB file

     Similar to saving .src file, users can save the .fib file using the ""save xxx.fib -v4"" command. The generated .fib files are readily loadable in DSI Studio. Note that some matricies are required in a .fib file, including the dimension (matrix named ""dimension""), voxel size (matrix named ""voxel_size""), fiber directions (dir0, dir1, dir2 or index0, index1, index2), and fiber anisotropy (fa0, fa1, fa2). ODF information is in optional and can be left out.
",,,,,
5f6956d9cfa365c3dcc965ec,neuro/dsistudio/src,"The SRC file (*.src, *.src.gz) stores the diffusion weighted images and b-table that can be used to do reconstruction. The SRC files are MATLAB matrix file stored in V4 version. The src.gz is the SRC file compressed by gzip. To load an SRC file in MATLAB, uncompress the file and rename it as .mat.","[{'_id': '5f6956d9cfa365041ec965ed', 'id': 'src', 'desc': '', 'required': True, 'filename': 'src.gz'}]","['1179', '1']",7,[],2020-09-22T01:43:53.867Z,[],['5f733f0b3bc35c681d8689b4'],"[{'docker': False, '_id': '5be75b31e15a02914a4be8f0', 'ui': 'raw', 'name': 'File Viewer', 'desc': ""Browse / download files via Brain-Life's File Browser"", 'avatar': 'https://brainlife.io/images/ui-logos/raw.png'}, {'_id': '5f724b403ad30ab2f0c0ce5e', 'ui': 'dsistudio', 'name': 'dsi-studio', 'desc': 'DSI Studio is a tractography software tool that maps brain connections and correlates findings with neuropsychological disorders.', 'avatar': 'https://raw.githubusercontent.com/brainlife/brainlife.hugo/master/static/images/ui-logos/dsi_studio.png', 'docker': True}]",False,"> http://dsi-studio.labsolver.org/Manual/export-data-to-matlab

An SRC file stores the raw image volumes in addition to image dimension, voxel size, and b-table (see how to get .src file). The SRC files are MATLAB matrix file stored in V4 version. To load an SRC file into Matlab, extract .src.gz file to create an uncompressed .src file. Then rename the .src file to .mat file and load it in Matlab. The meanings of each exported matrix are explained as follows.

The following is a list of matrix used in the SRC file.

dimension
    A 1-by-3 vector storing the dimension of the containing image.

voxel_size
    A 1-by-3 vector storing the voxel size in mm.

image0~imageN
    The images extracted from DICOM or NIFTI files. These matrices can be restored to a 3-dimensional image volume by the command ""reshape(image0,dimension);""

b-table
    The b-table of the extracted images. b(1,:) stores b-value, whereas b(2:4,:) stores gradient vector.

After loading the .src file in Matlab, the user can process the data and save it back to an SRC file using ""save('filename.src','-v4');"" Note that you have to specify '-v4' so that DSI Studio can read the .src file.",,,,,
5f6954c7cfa36577f4c96595,neuro/dsistudio/tinytrack,"The TinyTrack (*.tt.gz) file is a track format used in DSI Studio to store track coordinates. The TT files are MATLAB matrix file stored in V4 version. The tt.gz files are the TT files compressed by gzip. To load a TT file into Matlab, extract the *.tt.gz file into an uncompressed .tt file. Then rename the .tt file to .mat file and load it using Matlab. ","[{'_id': '5f6954c7cfa365d912c96596', 'id': 'tt', 'desc': '', 'required': True, 'filename': 'tt.gz'}]","['1179', '1']",10,[],2020-09-22T01:35:03.645Z,[],['5f748d4b0b0159119bc9077a'],"[{'docker': False, '_id': '5be75b31e15a02914a4be8f0', 'ui': 'raw', 'name': 'File Viewer', 'desc': ""Browse / download files via Brain-Life's File Browser"", 'avatar': 'https://brainlife.io/images/ui-logos/raw.png'}, {'_id': '5f724b403ad30ab2f0c0ce5e', 'ui': 'dsistudio', 'name': 'dsi-studio', 'desc': 'DSI Studio is a tractography software tool that maps brain connections and correlates findings with neuropsychological disorders.', 'avatar': 'https://raw.githubusercontent.com/brainlife/brainlife.hugo/master/static/images/ui-logos/dsi_studio.png', 'docker': True}]",False,"> http://dsi-studio.labsolver.org/Manual/export-data-to-matlab

The following is a list of matrix used in TT file:

## dimension

A 1-by-3 vector storing the dimension of the containing image. 

## voxel_size

A 1-by-3 vector storing the voxel size in mm.
 
## track

A int8 array storing the coordinates. The array has the following format

[16-byte track header][3 x n_1 bytes of track data][16-byte track header][3 x n_2 bytes of track data]...

The 16-byte header stores 4 bytes of coordinate count, followed (x,y,z) of the first coodinate multiplied by 32 and converted to 32-bit signed integer.
   
```
   struct {
        uint32_t count;    // number of coordinates
        int32_t x;         // first coordinate (x*32,y*32,z*32)
        int32_t y; 
        int32_t z; 
        } h;
 ```

The track data are series of coodinates intervals (dx1,dy1,dz1)(dx2,dy2,dz2) multiplied by 32 and converted to 8-bit signed integer.

For example, the first track coordinates is (x,y,z)/32, and the second coodinates is calculated by { (x,y,z) + (dx1,dy1,dz1) }/32",,,,,
5f6a9c7ecfa365847cc9dc75,neuro/dsistudio/tinytrack-s,multi-file version of track/tinytrack. It contains multiple *.tt.gz inside a single directory,"[{'_id': '5f6a9c7ecfa365569dc9dc76', 'id': 'tts', 'desc': '', 'required': True, 'dirname': 'tts'}]",['1'],5,[],2020-09-23T00:53:18.902Z,[],[],"[{'docker': False, '_id': '5be75b31e15a02914a4be8f0', 'ui': 'raw', 'name': 'File Viewer', 'desc': ""Browse / download files via Brain-Life's File Browser"", 'avatar': 'https://brainlife.io/images/ui-logos/raw.png'}, {'_id': '5f724b403ad30ab2f0c0ce5e', 'ui': 'dsistudio', 'name': 'dsi-studio', 'desc': 'DSI Studio is a tractography software tool that maps brain connections and correlates findings with neuropsychological disorders.', 'avatar': 'https://raw.githubusercontent.com/brainlife/brainlife.hugo/master/static/images/ui-logos/dsi_studio.png', 'docker': True}]",False,,,,,,
5f6aa135cfa3656ab4c9e245,neuro/dsistudio/tractmeasures,Directory containing .tsv formatted tractmeasures,"[{'_id': '5f6aa135cfa365efdcc9e246', 'id': 'tractmeasures', 'desc': '', 'required': True, 'dirname': 'tractmeasures'}]",['1'],4,[],2020-09-23T01:13:25.905Z,[],[],"[{'docker': False, '_id': '5be75b31e15a02914a4be8f0', 'ui': 'raw', 'name': 'File Viewer', 'desc': ""Browse / download files via Brain-Life's File Browser"", 'avatar': 'https://brainlife.io/images/ui-logos/raw.png'}]",False,Edit me,,,,,
58cb234be13a50849b25882f,neuro/dtiinit,Folder structure containing all files generated by the VISTASOFT dtiInit.m,"[{'_id': '5e9634656365e929cb472313', 'id': 'output', 'dirname': '.', 'required': True}]",['1'],2,[],2020-04-14T22:08:37.680Z,[],['5e9631ed6365e90a074722c3'],"[{'docker': False, '_id': '5be75b31e15a02914a4be8f0', 'ui': 'raw', 'name': 'File Viewer', 'desc': ""Browse / download files via Brain-Life's File Browser"", 'avatar': 'https://brainlife.io/images/ui-logos/raw.png'}, {'docker': False, '_id': '5bf75573e15a02914af8ed65', 'ui': 't1pdd', 'name': 'dtiInit T1PDD', 'desc': 'Show T1 background and the principal diffusion directions as an RGB overlay', 'avatar': 'https://brainlife.io/images/ui-logos/dtiinit.png'}]",False,,,,,"{'_id': '5e96345b6365e9512e472311', 'maps': [{'_id': '5e9634656365e95e0d472314', 'src': 'dwi_aligned*.nii.gz', 'dest': 'dwi.nii.gz'}, {'_id': '5e9634656365e9caab472315', 'src': 'dwi_aligned*.bvecs', 'dest': 'dwi.bvecs'}, {'_id': '5e9634656365e9373f472316', 'src': 'dwi_aligned*.bvals', 'dest': 'dwi.bvals'}, {'_id': '5e9634656365e933e1472317', 'src': '_meta_', 'dest': 'dwi.json'}], 'derivatives': 'dwi'}",
58c33c5fe13a50849b25879b,neuro/dwi,"Diffusion-weighted magnetic resonance data (dMRI), saved in NIfTI-1 format.","[{'_id': '5dd857f7936ca314d2c57810', 'id': 'dwi', 'filename': 'dwi.nii.gz', 'ext': '.gz', 'required': True}, {'_id': '5dd857f7936ca314e2c5780f', 'id': 'bvecs', 'filename': 'dwi.bvecs', 'required': True}, {'_id': '5dd857f7936ca3e6a0c5780e', 'id': 'bvals', 'filename': 'dwi.bvals', 'required': True}, {'_id': '600b4b6cc9e1f5a62612b86b', 'id': 'sbref', 'desc': 'Single-band reference for one or more multi-band dwi images.', 'required': False, 'filename': 'sbref.nii.gz'}, {'_id': '600b4b6cc9e1f5229312b86c', 'id': 'sbref_json', 'desc': '', 'required': False, 'filename': 'sbref.json'}]","['16', '1']",40,"['2Merged?', '3Merged', '4Merged', '4_merged', '4merged', '7t', 'ACPC', 'AP', 'CHM', 'Control', 'GND_corrected', 'MPPCA', 'MotionCorrected', 'PA', 'SENSE', 'SOS', 'STGD', 'Unrung', 'aligned', 'aligned_dtiinit', 'aligned_dwi', 'ap', 'b0', 'blip', 'brain_extracted', 'clean', 'debiased', 'denoised', 'diffusion', 'dtag1', 'dtiinit', 'dwi', 'eddy', 'eddy_correct', 'eddy_unwarped', 'epi_reg', 'extracted_volumes', 'full_sequence', 'image_2', 'image_23', 'image_24', 'image_29', 'image_29a', 'image_3', 'image_30', 'image_30a', 'image_31', 'image_32', 'image_33', 'image_34', 'image_35', 'image_4', 'image_5', 'masked', 'merged', 'new_sequence', 'non_b0', 'normalized', 'old_sequence', 'org-dwi-1k-AP', 'org-dwi-1k-PA', 'org-dwi-2k-AP', 'org-dwi-2k-PA', 'org-dwi-300-AP', 'org-dwi-300-PA', 'pa', 'preprocessed', 'qsiprep', 'raw', 'resliced', 'run_1', 'run_2', 'sense', 'session 1', 'session_1', 'session_2', 'single_shell', 't1_aligned', 'unrotated_bvecs']",2019-11-22T21:49:43.326Z,"[{'_id': '5dd857f7936ca3084ac57816', 'datatype_tag': 'single_shell', 'desc': 'Only contains b0 and specific bvalue slices'}, {'_id': '5dd857f7936ca378a5c57815', 'datatype_tag': 'b0', 'desc': 'Only contains b0'}, {'_id': '5ed7e185da6645108b8ecf47', 'datatype_tag': 'preprocessed', 'desc': 'Image is preprocessed by various dwi preprocessing App, and in general, the image is aligned to the t1w from the same subject.'}]",['5d796fd303e8c96171eaed52'],"[{'docker': False, '_id': '5be75b31e15a02914a4be8f0', 'ui': 'raw', 'name': 'File Viewer', 'desc': ""Browse / download files via Brain-Life's File Browser"", 'avatar': 'https://brainlife.io/images/ui-logos/raw.png'}, {'_id': '5bf755e5e15a02914af8f194', 'ui': 'fslview', 'name': 'FSLView', 'desc': 'An old 2d/3d brain volume viewer. Replaced by fsleyes', 'avatar': 'https://brainlife.io/images/ui-logos/fslview.png', 'docker': True}, {'_id': '5bf755f4e15a02914af8f22b', 'ui': 'fsleyes', 'name': 'FSLeyes', 'desc': 'A 2d/3d brain volume viewer.', 'avatar': 'https://brainlife.io/images/ui-logos/fsleyes.png', 'docker': True}, {'_id': '5bf75608e15a02914af8f2e3', 'ui': 'mrview', 'name': 'mrView', 'desc': 'The MRtrix image viewer.', 'avatar': 'https://brainlife.io/images/ui-logos/mrview.png', 'docker': True}, {'_id': '5bf75623e15a02914af8f3d8', 'ui': 'mricrogl', 'name': 'MRIcroGL', 'desc': 'View 2D slices and renderings of your brain imaging data. It allows you to draw regions of interest which can aid lesion mapping and fMRI analysis.', 'avatar': 'https://brainlife.io/images/ui-logos/mricrogl.png', 'docker': True}, {'_id': '5bf75630e15a02914af8f44e', 'ui': 'fibernavigator', 'name': 'fiberNavigator', 'desc': 'A tool designed for a fast and versatile visualization of streamline datasets.', 'avatar': 'https://brainlife.io/images/ui-logos/fibernavigator.png', 'docker': True}, {'_id': '5bf7563de15a02914af8f4c5', 'ui': 'freeview-gpu', 'name': 'FreeView', 'desc': 'A freesurfer program used to view and work with structural, anatomical scans.', 'avatar': 'https://brainlife.io/images/ui-logos/freeview.png', 'docker': True}]",False,Used brainlife/validator-neuro-dwi for validator,brainlife/validator-neuro-dwi,,,"{'_id': '5dd857d0936ca38046c5780c', 'maps': [{'_id': '5dd857f7936ca3d362c57814', 'src': 'dwi.nii.gz', 'dest': 'dwi.nii.gz'}, {'_id': '5dd857f7936ca30300c57813', 'src': 'dwi.bvecs', 'dest': 'dwi.bvecs'}, {'_id': '5dd857f7936ca30e67c57812', 'src': 'dwi.bvals', 'dest': 'dwi.bvals'}, {'_id': '5dd857f7936ca38269c57811', 'src': '_meta_', 'dest': 'dwi.json'}], 'derivatives': 'dwi'}",
5ddf1381936ca39318c5f045,neuro/dwi/b0,b0 files extracted from dwi,"[{'id': 'dwi', 'filename': 'dwi.nii.gz', 'desc': '', 'required': True, '_id': '61d5d2df33cb3deb49821a50'}, {'id': 'bvecs', 'filename': 'dwi.bvecs', 'desc': '', 'required': True, '_id': '61d5d2df33cb3deb49821a51'}, {'id': 'bvals', 'filename': 'dwi.bvals', 'desc': '', 'required': True, '_id': '61d5d2df33cb3deb49821a52'}]","['1', '822']",6,"['1dnf', '2dnf', 'attention', 'attentionalblink', 'audiocuewalkingstudy', 'brainvision', 'edf', 'eegfmrinf', 'eeglab', 'eegnf', 'experiment', 'facerecognition', 'fmrinf', 'gonogo', 'mipre', 'motorloc', 'offline', 'offlinecatch', 'onlinereal', 'onlinesham', 'run3', 'run4', 'run5', 'run6', 'tmseeg1', 'tmseeg2', 'tmseegrest', 'washout']",2019-11-28T00:23:29.944Z,[],[],"[{'docker': False, '_id': '5be75b31e15a02914a4be8f0', 'ui': 'raw', 'name': 'File Viewer', 'desc': ""Browse / download files via Brain-Life's File Browser"", 'avatar': 'https://brainlife.io/images/ui-logos/raw.png'}, {'_id': '5bf755f4e15a02914af8f22b', 'ui': 'fsleyes', 'name': 'FSLeyes', 'desc': 'A 2d/3d brain volume viewer.', 'avatar': 'https://brainlife.io/images/ui-logos/fsleyes.png', 'docker': True}, {'_id': '5bf755e5e15a02914af8f194', 'ui': 'fslview', 'name': 'FSLView', 'desc': 'An old 2d/3d brain volume viewer. Replaced by fsleyes', 'avatar': 'https://brainlife.io/images/ui-logos/fslview.png', 'docker': True}]",True,"We normally store b0 as another neuro/dwi, but this datatype is registered to be ""Analysis"" datatype which means you can access the data through brainlife's group analysis / jupyter notebook.",,,,,
60007567aacf9e1615a691dd,neuro/eeg/bdf,EEG / Biosemi data forma,"[{'_id': '60007567aacf9e6a5aa691de', 'id': 'bdf', 'desc': '', 'required': True, 'filename': 'eeg.bdf'}, {'_id': '6006fed9af402b72a8483f85', 'id': 'channels', 'desc': 'This file is RECOMMENDED as it provides easily searchable information across BIDS datasets for for example, general curation, response to queries or batch analysis. The required columns are channel name, type and units in this specific order. To avoid confusion, the channels SHOULD be listed in the order they appear in the EEG data file. Any number of additional columns may be added to provide additional information about the channels. Note that electrode positions SHOULD NOT be added to this file, but to *_electrodes.tsv. Please see https://bids-specification.readthedocs.io/en/stable/04-modality-specific-files/03-electroencephalography.html#channels-description-_channelstsv', 'required': False, 'filename': 'channels.tsv'}, {'_id': '600700b0af402b03fb484038', 'id': 'electrodes', 'desc': 'File that gives the location of EEG electrodes. Note that coordinates are expected in cartesian coordinates according to the EEGCoordinateSystem and EEGCoordinateUnits fields in *_coordsystem.json. If an *_electrodes.tsv file is specified, a *_coordsystem.json file MUST be specified as well. The order of the required columns in the *_electrodes.tsv file MUST be as listed below.', 'required': False, 'filename': 'electrodes.tsv'}, {'_id': '6007042caf402b710b4841cd', 'id': 'coordsystem', 'desc': 'A *_coordsystem.json file is used to specify the fiducials, the location of anatomical landmarks, and the coordinate system and units in which the position of electrodes and landmarks is expressed. The *_coordsystem.json is REQUIRED if the optional *_electrodes.tsv is specified. If a corresponding anatomical MRI is available, the locations of landmarks and fiducials according to that scan should also be stored in the *_T1w.json file which goes alongside the MRI data.', 'required': False, 'filename': 'coordsystem.json'}, {'_id': '606f73a3c7f80a6a4e95572a', 'id': 'events', 'desc': '', 'required': False, 'filename': 'events.tsv'}, {'_id': '606f73a3c7f80a7d6795572b', 'id': 'events_json', 'desc': '', 'required': False, 'filename': 'events.json'}]","['1342', '1348', '1']",10,"['innerspeech', 'p300', 'rest']",2021-01-14T16:46:31.470Z,[],[],"[{'docker': False, '_id': '5be75b31e15a02914a4be8f0', 'ui': 'raw', 'name': 'File Viewer', 'desc': ""Browse / download files via Brain-Life's File Browser"", 'avatar': 'https://brainlife.io/images/ui-logos/raw.png'}]",False,,,,,,
6000753eaacf9e6591a691d9,neuro/eeg/brainvision,"EEG / BrainVision Core Data Format (.vhdr, .vmrk, .eeg)","[{'_id': '6000753eaacf9ecbc5a691da', 'id': 'eeg', 'desc': '', 'required': True, 'filename': 'eeg.eeg'}, {'_id': '6000753eaacf9e6e6ca691db', 'id': 'vhdr', 'desc': '', 'required': True, 'filename': 'eeg.vhdr'}, {'_id': '6000753eaacf9e8681a691dc', 'id': 'vmrk', 'desc': '', 'required': True, 'filename': 'eeg.vmrk'}, {'_id': '6006fec8af402bbd9e483f83', 'id': 'channels', 'desc': 'This file is RECOMMENDED as it provides easily searchable information across BIDS datasets for for example, general curation, response to queries or batch analysis. The required columns are channel name, type and units in this specific order. To avoid confusion, the channels SHOULD be listed in the order they appear in the EEG data file. Any number of additional columns may be added to provide additional information about the channels. Note that electrode positions SHOULD NOT be added to this file, but to *_electrodes.tsv.', 'required': False, 'filename': 'channels.tsv'}, {'_id': '60070140af402b17b548409d', 'id': 'electrodes', 'desc': 'File that gives the location of EEG electrodes. Note that coordinates are expected in cartesian coordinates according to the EEGCoordinateSystem and EEGCoordinateUnits fields in *_coordsystem.json. If an *_electrodes.tsv file is specified, a *_coordsystem.json file MUST be specified as well. The order of the required columns in the *_electrodes.tsv file MUST be as listed below.', 'required': False, 'filename': 'electrodes.tsv'}, {'_id': '600703f3af402b82784841c0', 'id': 'coordsystem', 'desc': 'A *_coordsystem.json file is used to specify the fiducials, the location of anatomical landmarks, and the coordinate system and units in which the position of electrodes and landmarks is expressed. The *_coordsystem.json is REQUIRED if the optional *_electrodes.tsv is specified. If a corresponding anatomical MRI is available, the locations of landmarks and fiducials according to that scan should also be stored in the *_T1w.json file which goes alongside the MRI data.', 'required': False, 'filename': 'coordsystem.json'}, {'_id': '606f73c9c7f80a22ba955732', 'id': 'events', 'desc': '', 'required': False, 'filename': 'events.tsv'}, {'_id': '606f73c9c7f80aee9c955733', 'id': 'events_json', 'desc': '', 'required': False, 'filename': 'events.json'}]","['1342', '1348', '1']",19,"['1dnf', '2dnf', 'appleseedexample', 'attentionalblink', 'cnos', 'ctos', 'eegfmrinf', 'eegnf', 'fmrinf', 'main', 'mipost', 'mipre', 'motorloc', 'picturesnaming', 'proposer', 'responder', 'rest', 'rsvp', 'sleep', 'unknown']",2021-01-14T16:45:50.848Z,[],[],"[{'docker': False, '_id': '5be75b31e15a02914a4be8f0', 'ui': 'raw', 'name': 'File Viewer', 'desc': ""Browse / download files via Brain-Life's File Browser"", 'avatar': 'https://brainlife.io/images/ui-logos/raw.png'}]",False,"https://bids-specification.readthedocs.io/en/stable/04-modality-specific-files/03-electroencephalography.html#electroencephalography

For the content of channels and electrodes, please see https://bids-specification.readthedocs.io/en/stable/04-modality-specific-files/03-electroencephalography.html#channels-description-_channelstsv",,,,,
600074f6aacf9e7acda691d7,neuro/eeg/edf,Electroencephalography (EEG) / EDF - European Data format (.edf),"[{'_id': '600074f6aacf9e6a93a691d8', 'id': 'edf', 'desc': '', 'required': True, 'filename': 'eeg.edf'}, {'_id': '6006feb1af402b1a27483f5c', 'id': 'channels', 'desc': 'This file is RECOMMENDED as it provides easily searchable information across BIDS datasets for for example, general curation, response to queries or batch analysis. The required columns are channel name, type and units in this specific order. To avoid confusion, the channels SHOULD be listed in the order they appear in the EEG data file. Any number of additional columns may be added to provide additional information about the channels. Note that electrode positions SHOULD NOT be added to this file, but to *_electrodes.tsv.', 'required': False, 'filename': 'channels.tsv'}, {'_id': '60070108af402baab248407b', 'id': 'electrodes', 'desc': 'File that gives the location of EEG electrodes. Note that coordinates are expected in cartesian coordinates according to the EEGCoordinateSystem and EEGCoordinateUnits fields in *_coordsystem.json. If an *_electrodes.tsv file is specified, a *_coordsystem.json file MUST be specified as well. The order of the required columns in the *_electrodes.tsv file MUST be as listed below.', 'required': False, 'filename': 'electrodes.tsv'}, {'_id': '6007040faf402b70c84841c4', 'id': 'coordsystem', 'desc': 'A *_coordsystem.json file is used to specify the fiducials, the location of anatomical landmarks, and the coordinate system and units in which the position of electrodes and landmarks is expressed. The *_coordsystem.json is REQUIRED if the optional *_electrodes.tsv is specified. If a corresponding anatomical MRI is available, the locations of landmarks and fiducials according to that scan should also be stored in the *_T1w.json file which goes alongside the MRI data.', 'required': False, 'filename': 'coordsystem.json'}, {'_id': '606f7365c7f80a0a5595571d', 'id': 'events', 'desc': '', 'required': False, 'filename': 'events.tsv'}, {'_id': '606f7365c7f80a4e9995571e', 'id': 'events_json', 'desc': '', 'required': False, 'filename': 'events.json'}]","['1342', '1348', '1']",15,"['classicalmusic', 'foodchoice', 'genmusic01', 'genmusic02', 'genmusic03', 'hfo', 'imagechoice', 'offline', 'offlinecatch', 'onlinereal', 'onlinesham', 'rest', 'resteyesc', 'run1', 'run2', 'run3', 'run4', 'run5', 'run6', 'washout', 'wordchoice']",2021-01-14T16:44:38.509Z,[],[],"[{'docker': False, '_id': '5be75b31e15a02914a4be8f0', 'ui': 'raw', 'name': 'File Viewer', 'desc': ""Browse / download files via Brain-Life's File Browser"", 'avatar': 'https://brainlife.io/images/ui-logos/raw.png'}]",False,"https://bids-specification.readthedocs.io/en/stable/04-modality-specific-files/03-electroencephalography.html#electroencephalography


For the content of channels and electrodes, please see https://bids-specification.readthedocs.io/en/stable/04-modality-specific-files/03-electroencephalography.html#channels-description-_channelstsv",,,,,
